belgorod.floristum.ru 5.255.253.118 - - [10/Apr/2022:00:11:20 +0300] "GET /cart/33416 HTTP/1.1" 200 149000 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 89811 49999:26666
perm.floristum.ru 40.77.167.7 - - [10/Apr/2022:00:11:20 +0300] "GET /404 HTTP/1.1" 200 96140 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 74668 46666:23333
orekhovo-zuevo.floristum.ru 87.250.224.41 - - [10/Apr/2022:00:11:21 +0300] "GET /flowers/buket-iz-gladiolusov-550 HTTP/1.1" 200 142375 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 123632 60000:46666
nizhniy-novgorod.floristum.ru 17.121.112.6 - - [10/Apr/2022:00:11:21 +0300] "GET /catalog/all/liliya HTTP/1.1" 200 392717 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 170361 93334:20000
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:11:28 +0300] "GET /flowers/korobka-s-irisami-557 HTTP/1.1" 200 146434 "https://floristum.ru/zh-TW/flowers/korobka-s-irisami-557" "GTranslate-Translation-Proxy" 97083 43333:33333
floristum.ru 66.249.64.128 - - [10/Apr/2022:00:11:27 +0300] "GET /zh-TW/flowers/korobka-s-irisami-557 HTTP/1.1" 200 20606 "https://floristum.ru/zh-TW/flowers/korobka-s-irisami-557" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/99.0.4844.84 Safari/537.36" 1153991 26666:3333
belgorod.floristum.ru 87.250.224.76 - - [10/Apr/2022:00:11:28 +0300] "GET /api/v1/singleProduct/getProductByQty?product_id=33416&qty=21 HTTP/1.1" 200 1540 "https://belgorod.floristum.ru/cart/33416" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 71136 56666:6666
veshenskaya.floristum.ru 95.108.213.20 - - [10/Apr/2022:00:11:29 +0300] "GET / HTTP/1.1" 200 334374 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 144870 83333:33333
lipetsk.floristum.ru 141.8.142.71 - - [10/Apr/2022:00:11:31 +0300] "GET /cart/5482160 HTTP/1.1" 200 155344 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 87172 46666:26666
floristum.ru 178.176.78.175 - - [10/Apr/2022:00:11:42 +0300] "GET / HTTP/1.1" 200 387310 "-" "Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4660.0 Mobile Safari/537.36" 177737 86666:23333
kalachinsk.floristum.ru 5.45.207.133 - - [10/Apr/2022:00:11:46 +0300] "GET / HTTP/1.1" 200 333977 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 150611 79999:46666
tsentralnyy.floristum.ru 87.250.224.117 - - [10/Apr/2022:00:11:47 +0300] "GET /cart/104776 HTTP/1.1" 200 291836 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 96000 70000:13333
arkhara.floristum.ru 87.250.224.117 - - [10/Apr/2022:00:11:50 +0300] "GET /catalog/all/gibiskus-kitayskaya-roza?page=2 HTTP/1.1" 200 383901 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 173906 93333:39999
floristum.ru 178.176.78.175 - - [10/Apr/2022:00:11:51 +0300] "GET / HTTP/1.1" 200 385056 "https://floristum.ru/" "Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4660.0 Mobile Safari/537.36" 203354 93333:36666
mishkino--bashkortostan.floristum.ru 87.250.224.53 - - [10/Apr/2022:00:11:52 +0300] "GET /cart/5447616 HTTP/1.1" 200 294525 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 97931 63333:23333
beloretsk.floristum.ru 5.45.207.99 - - [10/Apr/2022:00:11:53 +0300] "GET /flowers/minibuket-iz-5-pionov-990 HTTP/1.1" 200 141208 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 88721 49999:23333
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:11:58 +0300] "GET /catalog/all/kalla-zantedeskhiya?page=20 HTTP/1.1" 200 384420 "-" "GTranslate-Translation-Proxy" 265357 113333:19999
karmaskaly.floristum.ru 5.45.207.100 - - [10/Apr/2022:00:11:58 +0300] "GET /flowers/shlyapnaya-korobka-s-rozami-dnk-strasti-274 HTTP/1.1" 200 143029 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 90933 53333:23333
floristum.ru 87.250.224.76 - - [10/Apr/2022:00:11:57 +0300] "GET /en/catalog/all/kalla-zantedeskhiya?page=20 HTTP/1.1" 200 26184 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 1297421 23333:13333
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:11:59 +0300] "GET /flowers/buket-tsvetov-eustomy-619 HTTP/1.1" 200 154621 "-" "GTranslate-Translation-Proxy" 103014 49999:33333
floristum.ru 157.55.39.118 - - [10/Apr/2022:00:11:59 +0300] "GET /bs/flowers/buket-tsvetov-eustomy-619 HTTP/1.1" 200 20795 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 851996 23333:13333
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:12:06 +0300] "GET /cart/2977673?_cn=anapskaya HTTP/1.1" 404 95920 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 70371 39999:26666
floristum.ru 17.121.115.192 - - [10/Apr/2022:00:12:06 +0300] "GET /en/anapskaya-d/cart/2977673 HTTP/1.1" 404 14788 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 761077 23333:6666
krasnokholm.floristum.ru 87.250.224.41 - - [10/Apr/2022:00:12:07 +0300] "GET /flowers/buket-370-426 HTTP/1.1" 200 143650 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 92546 56666:23333
volgograd.floristum.ru 5.255.253.140 - - [10/Apr/2022:00:12:08 +0300] "GET /flower/624840/roza-kustovaya-v-korobke HTTP/1.1" 200 152122 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 97889 63333:19999
taldom.floristum.ru 5.45.207.100 - - [10/Apr/2022:00:12:13 +0300] "GET /flowers/buket-iz-55-rozy-481 HTTP/1.1" 200 142270 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 106749 66666:23333
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:12:13 +0300] "GET /catalog?_cn=krasnoyarsk&order=price HTTP/1.1" 200 377760 "-" "GTranslate-Translation-Proxy" 196313 106666:33333
floristum.ru 87.250.224.76 - - [10/Apr/2022:00:12:13 +0300] "GET /en/krasnoyarsk-d/catalog?order=price HTTP/1.1" 200 26379 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 1260001 33333:3333
beloozerskiy.floristum.ru 87.250.224.76 - - [10/Apr/2022:00:12:14 +0300] "GET /catalog/all/vse-cvety?page=4 HTTP/1.1" 200 390746 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 158978 93333:36666
bogorodsk.floristum.ru 5.255.253.118 - - [10/Apr/2022:00:12:15 +0300] "GET /cart/104725 HTTP/1.1" 200 291067 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 100184 63333:23333
kalachinsk.floristum.ru 87.250.224.76 - - [10/Apr/2022:00:12:16 +0300] "GET /assets/front/css/js/html5shiv.min.js HTTP/1.1" 302 386 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 58713 29999:26666
berezovka--krasnoyarskiy-kray.floristum.ru 87.250.224.198 - - [10/Apr/2022:00:12:20 +0300] "GET /cart/237849 HTTP/1.1" 200 296462 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 97109 63333:23333
floristum.ru 95.163.255.92 - - [10/Apr/2022:00:12:20 +0300] "GET /flowers/buket-iz-51-beloy-rozy-687 HTTP/1.1" 200 123003 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" 83063 46666:23333
vsevolozhsk.floristum.ru 87.250.224.76 - - [10/Apr/2022:00:12:21 +0300] "GET /cart/3598657 HTTP/1.1" 200 292072 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 102554 66666:23333
novosibirsk.floristum.ru 87.250.224.69 - - [10/Apr/2022:00:12:22 +0300] "GET /api/v1/singleProduct/getProductByQty?product_id=104802&qty=1 HTTP/1.1" 200 1734 "https://novosibirsk.floristum.ru/cart/104802" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 43148 33333:6666
lev-tolstoy.floristum.ru 87.250.224.16 - - [10/Apr/2022:00:12:23 +0300] "GET /cart/104981 HTTP/1.1" 200 291678 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 98450 59999:26666
samara.floristum.ru 87.250.224.69 - - [10/Apr/2022:00:12:26 +0300] "GET /cart/105002 HTTP/1.1" 200 290271 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 104341 59999:29999
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:12:29 +0300] "GET /articles/umeniya_florista_1?_cn=korolev HTTP/1.1" 200 141717 "-" "GTranslate-Translation-Proxy" 87793 49999:23333
mulino.floristum.ru 87.250.224.12 - - [10/Apr/2022:00:12:29 +0300] "GET /catalog/avtorskie/vse-cvety HTTP/1.1" 200 380904 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 155404 83333:39999
floristum.ru 87.250.224.12 - - [10/Apr/2022:00:12:28 +0300] "GET /en/korolev-d/articles/umeniya_florista_1 HTTP/1.1" 200 18617 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 926817 13333:13333
kalachinsk.floristum.ru 213.180.203.91 - - [10/Apr/2022:00:12:33 +0300] "GET /assets/front/css/js/respond.min.js HTTP/1.1" 302 386 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 64699 43333:19999
verkhove.floristum.ru 40.77.167.62 - - [10/Apr/2022:00:12:34 +0300] "GET / HTTP/1.1" 200 333069 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 136715 76666:33333
samara.floristum.ru 17.121.113.218 - - [10/Apr/2022:00:12:36 +0300] "GET /cart/3594664 HTTP/1.1" 200 199774 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 110718 59999:23333
seryshevo.floristum.ru 87.250.224.76 - - [10/Apr/2022:00:12:41 +0300] "GET /flowers/buket-292-783 HTTP/1.1" 200 144028 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 95071 63333:16666
lipetsk.floristum.ru 87.250.224.12 - - [10/Apr/2022:00:12:43 +0300] "GET /cart/60255 HTTP/1.1" 200 156094 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 98982 56666:33333
gukovo.floristum.ru 87.250.224.117 - - [10/Apr/2022:00:12:44 +0300] "GET /flowers/buket-370-426 HTTP/1.1" 200 143118 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 92926 46666:26666
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:12:44 +0300] "GET /cart/33416?_cn=belgorod HTTP/1.1" 200 148183 "-" "GTranslate-Translation-Proxy" 64806 39999:16666
floristum.ru 5.45.207.134 - - [10/Apr/2022:00:12:44 +0300] "GET /en/belgorod-d/cart/33416 HTTP/1.1" 200 21241 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 746751 26666:3333
samara.floristum.ru 17.121.114.156 - - [10/Apr/2022:00:12:53 +0300] "GET /cart/3594664 HTTP/1.1" 200 197513 "https://samara.floristum.ru/cart/3594664" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 79938 59999:13333
samara.floristum.ru 17.121.113.218 - - [10/Apr/2022:00:12:53 +0300] "GET /api/v1/singleProduct/getProductByQty?product_id=3594664&qty=1 HTTP/1.1" 200 3450 "https://samara.floristum.ru/cart/3594664" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 38565 30000:6666
lipetsk.floristum.ru 87.250.224.19 - - [10/Apr/2022:00:12:55 +0300] "GET /assets/front/css/js/respond.min.js HTTP/1.1" 302 374 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 56203 33333:19999
lipetsk.floristum.ru 87.250.224.159 - - [10/Apr/2022:00:12:57 +0300] "GET /assets/front/css/js/respond.min.js HTTP/1.1" 302 374 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 52870 33333:16666
dolgoprudnyi.floristum.ru 5.255.253.155 - - [10/Apr/2022:00:12:58 +0300] "GET /cart/105002 HTTP/1.1" 200 291777 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 98032 73333:13333
sankt-peterburg.floristum.ru 157.55.39.118 - - [10/Apr/2022:00:12:59 +0300] "GET /catalog?order=price&page=2 HTTP/1.1" 200 389184 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 171848 83333:26666
lipetsk.floristum.ru 87.250.224.76 - - [10/Apr/2022:00:13:02 +0300] "GET /assets/front/css/js/html5shiv.min.js HTTP/1.1" 302 374 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 57323 39999:16666
kalachinsk.floristum.ru 87.250.224.47 - - [10/Apr/2022:00:13:10 +0300] "GET /flowers/buket-282-206 HTTP/1.1" 200 140809 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 91000 46666:26666
mezen.floristum.ru 40.77.167.62 - - [10/Apr/2022:00:13:13 +0300] "GET /cart/5443915 HTTP/1.1" 200 290280 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 104127 83333:9999
nalchik.floristum.ru 87.250.224.87 - - [10/Apr/2022:00:13:14 +0300] "GET /cart/237856 HTTP/1.1" 200 290828 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 171869 63333:23333
chelyabinsk.floristum.ru 17.121.112.27 - - [10/Apr/2022:00:13:17 +0300] "GET /cart/1916873 HTTP/1.1" 404 96653 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 164625 46666:26666
artem.floristum.ru 17.121.113.66 - - [10/Apr/2022:00:13:17 +0300] "GET /cart/1982126 HTTP/1.1" 404 96217 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 134336 43333:6667
sukhoy-log.floristum.ru 87.250.224.41 - - [10/Apr/2022:00:13:30 +0300] "GET /cart/104907 HTTP/1.1" 200 291782 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 122735 83333:26666
posevnaya.floristum.ru 141.8.142.72 - - [10/Apr/2022:00:13:43 +0300] "GET /flowers/buket-iz-11-krasnykh-roz-4-962 HTTP/1.1" 200 140940 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 91327 53333:26666
kurgan.floristum.ru 17.121.113.88 - - [10/Apr/2022:00:13:54 +0300] "GET /flowers/buket-iz-eustomy-5-338 HTTP/1.1" 200 140148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 91981 59999:19999
rudnichnyy.floristum.ru 40.77.167.7 - - [10/Apr/2022:00:13:57 +0300] "GET /sitemap.xml HTTP/1.1" 200 98775 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 168878 113333:36666
nizhniy-novgorod.floristum.ru 17.121.115.177 - - [10/Apr/2022:00:13:59 +0300] "GET /cart/232832 HTTP/1.1" 200 186660 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 101445 46666:33333
zadonsk.floristum.ru 141.8.142.71 - - [10/Apr/2022:00:14:05 +0300] "GET /flowers/buket-iz-gladiolusov-3-494 HTTP/1.1" 200 141173 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 97306 56666:23333
shakhunya.floristum.ru 5.45.207.99 - - [10/Apr/2022:00:14:05 +0300] "GET /cart/3160196 HTTP/1.1" 404 96491 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 48632 30000:13333
samara.floristum.ru 213.180.203.91 - - [10/Apr/2022:00:14:11 +0300] "GET / HTTP/1.1" 200 380825 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 174235 86666:39999
lipetsk.floristum.ru 95.108.213.7 - - [10/Apr/2022:00:14:13 +0300] "GET /api/v1/singleProduct/getProductByQty?product_id=60255&qty=35 HTTP/1.1" 200 1306 "https://lipetsk.floristum.ru/cart/60255" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 76412 59999:6666
samara.floristum.ru 87.250.224.135 - - [10/Apr/2022:00:14:14 +0300] "GET / HTTP/1.1" 200 380825 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 162720 103333:19999
floristum.ru 5.45.207.133 - - [10/Apr/2022:00:14:16 +0300] "GET /shop/85 HTTP/1.1" 500 1458 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 106692 46666:43333
staronizhesteblievskaya.floristum.ru 157.55.39.135 - - [10/Apr/2022:00:14:23 +0300] "GET /sitemap.xml HTTP/1.1" 200 104534 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 162192 106666:23333
ruzaevka.floristum.ru 17.121.112.163 - - [10/Apr/2022:00:14:25 +0300] "GET /cart/191152 HTTP/1.1" 404 96444 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 69462 49999:16666
ivanovo.floristum.ru 5.255.253.186 - - [10/Apr/2022:00:14:29 +0300] "GET /cart/3598785 HTTP/1.1" 200 292258 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 117752 66666:33333
kaliningrad.floristum.ru 213.180.203.91 - - [10/Apr/2022:00:14:30 +0300] "GET /flowers/buket-265-747 HTTP/1.1" 200 140807 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 94710 46666:33333
asekeevo.floristum.ru 5.45.207.145 - - [10/Apr/2022:00:14:30 +0300] "GET /cities?spell=%D0%A6 HTTP/1.1" 200 101964 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 40784 26667:13333
floristum.ru 87.250.224.65 - - [10/Apr/2022:00:14:31 +0300] "GET /flowers/buket-253-604 HTTP/1.1" 404 98470 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 65525 29999:29999
ivanovo.floristum.ru 5.255.253.138 - - [10/Apr/2022:00:14:31 +0300] "GET /cart/3598785 HTTP/1.1" 200 292259 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 107175 49999:43333
kaliningrad.floristum.ru 5.255.253.164 - - [10/Apr/2022:00:14:33 +0300] "GET /flowers/buket-265-747 HTTP/1.1" 200 141655 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 88786 39999:33333
pribelskiy.floristum.ru 5.255.253.118 - - [10/Apr/2022:00:14:35 +0300] "GET /flowers/shlyapnaya-korobka-s-beloy-gipsofiloy-757 HTTP/1.1" 200 144187 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 135192 79999:36666
pskov.floristum.ru 5.45.207.100 - - [10/Apr/2022:00:14:35 +0300] "GET /?yclid=7710547526903176844 HTTP/1.1" 200 335181 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)" 160781 83333:36666
ivanovo.floristum.ru 87.250.224.117 - - [10/Apr/2022:00:14:37 +0300] "GET /assets/front/css/js/html5shiv.min.js HTTP/1.1" 302 374 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 64026 36666:23333
chelyabinsk.floristum.ru 5.255.253.140 - - [10/Apr/2022:00:14:39 +0300] "GET /cart/33887 HTTP/1.1" 200 139597 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 82039 46666:19999
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:14:39 +0300] "GET /flowers/buket-iz-kustovykh-roz-7-385?_cn=apsheronsk HTTP/1.1" 200 140555 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 77254 36666:26666
floristum.ru 17.121.113.102 - - [10/Apr/2022:00:14:39 +0300] "GET /en/apsheronsk-d/flowers/buket-iz-kustovykh-roz-7-385 HTTP/1.1" 200 19063 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" 899638 23333:3333
korolev.floristum.ru 87.250.224.12 - - [10/Apr/2022:00:14:41 +0300] "GET /cart/237844 HTTP/1.1" 200 290738 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 96468 53333:33333
floristum.ru 51.77.198.98 - - [10/Apr/2022:00:14:43 +0300] "GET /flowers/buket-254-369 HTTP/1.1" 200 142700 "-" "GTranslate-Translation-Proxy" 94618 46666:26666
floristum.ru 207.46.13.67 - - [10/Apr/2022:00:14:42 +0300] "GET /fr/flowers/buket-254-369 HTTP/1.1" 200 19655 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 1035698 23333:9999
askino.floristum.ru 5.45.207.100 - - [10/Apr/2022:00:14:43 +0300] "GET /cart/104862 HTTP/1.1" 200 290488 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 107971 59999:33333
egorevsk.floristum.ru 85.140.3.159 - - [10/Apr/2022:00:14:44 +0300] "GET / HTTP/1.1" 200 333139 "https://yandex.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1" 128806 76666:29999
egorevsk.floristum.ru 85.140.3.159 - - [10/Apr/2022:00:14:45 +0300] "GET / HTTP/1.1" 200 330926 "https://egorevsk.floristum.ru/" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1" 98507 56667:20000
chelyabinsk.floristum.ru 5.45.207.133 - - [10/Apr/2022:00:14:45 +0300] "GET /assets/front/css/js/html5shiv.min.js HTTP/1.1" 302 390 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 55307 36666:16666
floristum.ru 87.250.224.19 - - [10/Apr/2022:00:14:46 +0300] "GET /flowers/buket-253-604 HTTP/1.1" 404 98470 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 57759 39999:13333
voronezh.floristum.ru 87.250.224.53 - - [10/Apr/2022:00:14:47 +0300] "GET /flowers/buket-323-348 HTTP/1.1" 200 143135 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.268" 94449 53333:23333
kstovo.floristum.ru 5.255.253.118 - - [10/Apr/2022:00:14:52 +0300] "GET /flowers/buket-306-528 HTTP/1.1" 200 142678 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 90233 46666:29999
ivanovo.floristum.ru 5.45.207.99 - - [10/Apr/2022:00:14:52 +0300] "GET /assets/front/css/js/respond.min.js HTTP/1.1" 302 374 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 31294 16667:13334
